28450.904025388245,27107.192465076103,119025.05037996639,-64810.66544981417
28451.82493603325,28891.90547035142,123819.29267237813,-66035.4817316753
28454.90619858338,23964.009545185192,109393.05711442533,-61465.03802405494
28455.25661303048,32929.63638866051,145085.7130177414,-79226.44024042036
28456.26688518503,28427.995479746278,130863.7156177499,-74007.72465825736
28457.05431692019,28818.764191206297,123729.00580157513,-66091.47741916253
28481.21126114358,27028.32649560952,115553.30719352055,-61496.654202301506
28481.38302198269,28202.18751923706,126127.32692886997,-69722.95189039584
28481.94505932985,26211.70850025374,118455.88937546029,-66032.47237495282
28485.357027082875,29498.742308351564,132661.2143485123,-73663.72973180917
28485.405908660538,26844.898532727642,117159.62305781142,-63469.82599235613
28485.820657718443,30705.99739154456,130288.44692102377,-68876.45213793466
28485.881788895727,29288.665419383895,122525.63258066289,-63948.301741895106
28485.97271856695,27139.960376130217,122354.07860824859,-68074.15785598816
28486.33340736778,30345.213602228,137303.57596050928,-76613.14875605327
28487.66028484138,30682.062878316796,136654.68205854067,-75290.55630190707
28487.710180291935,24659.729936227104,112167.27906275596,-62847.81919030176
28488.11284018452,30007.02393027681,130425.14554106226,-70411.09768050862
28488.307427064592,24875.992072663394,114593.25463641318,-64841.270491086405
28488.41451058695,25861.838821047808,115466.47953908084,-63742.801896985235
28488.55714726798,25867.1451678093,110541.94816343351,-58807.65782781491
28489.425776992248,29123.348574323732,134690.92255827342,-76444.22540962597
28489.73984250004,27213.240535646706,123140.41441689762,-68713.93334560421
28489.91538340519,26498.808903878762,115378.43444123292,-62380.816633475406
28490.148286374697,27765.53810253899,121396.9745451248,-65865.89834004681
28490.346715048752,30461.513770748217,130493.81196133886,-69570.78441984241
28490.375164492387,30505.41115022101,130956.36944143257,-69945.54714099054
